retinal_trait	retinal_domain	systemic_disease	direction	exposure	outcome	n_iv_initial	n_iv_matched	n_iv_final	mean_F	min_F	method	beta	se	ci_low	ci_high	OR	p	q_global_directional	q_direction_specific	heterogeneity_Q	heterogeneity_p	egger_intercept	egger_p	steiger_direction	steiger_p	variance_explained_exposure	variance_explained_outcome	presso_status	loo_status	weighted_median	weighted_mode	egger_beta	weighted_median_p	weighted_mode_p	harmonisation_initial_iv	harmonisation_matched_iv	harmonisation_final_iv	qc_flag	evidence_status	binary_exposure	binary_outcome	steiger_assumption	loo_beta_min	loo_beta_max	pair_key
ret_inl_elm_left	neuroretina	sys_ad_kunkle2019	ret_inl_elm_left_to_sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	84	80	78	83.06779598018376	30.480385919668453	IVW_random_effects	0.0015251694915651393	0.02864915643464279	-0.05462614530778712	0.05767648429091741	1.0015263331540731	0.957543788997779	0.9821744431820366	0.957543788997779	74.30273398423753	0.5659333897188918	0.0005299863892349428	0.7971482252497412	True	0.0	0.13348499523349217	0.008706921755305295	COMPUTED_NO_OUTLIER	COMPUTED	-0.02211609567975894	0.026958129953016163	-0.000934623885427169	0.440136198714028	0.34671785013330436	84	80	78	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.01295567244637505	0.00973442755174037	ret_inl_elm_left__sys_ad_kunkle2019
ret_inl_elm_left	neuroretina	sys_ad_kunkle2019	sys_ad_kunkle2019_to_ret_inl_elm_left	sys_ad_kunkle2019	ret_inl_elm_left	19	18	18	194.99015118294395	30.46466520492495	IVW_random_effects	0.0136637345472608	0.01828702353635444	-0.02217817296842921	0.049505642062950814	NA	0.4549537168625256	0.9821744431820366	0.4549537168625256	40.370169722344315	0.0011472754086017112	-0.0016431505181379279	0.5787557745769636	True	0.0	0.3346634975276982	0.000900393751228942	COMPUTED_NO_OUTLIER	COMPUTED	-0.01206267481611934	-0.008629640748817557	-0.003257686673045049	0.1180609409570838	0.2635049723728663	19	18	18	MISSING_OUTCOME_VARIANTS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.0069889377095553075	0.021457364331515683	ret_inl_elm_left__sys_ad_kunkle2019
ret_inl_elm_left	neuroretina	sys_pd_nalls2019_clinical	ret_inl_elm_left_to_sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	84	75	73	83.06779598018376	30.480385919668453	IVW_random_effects	-0.03476631901312063	0.058371040920509355	-0.14917145695742956	0.07963881893118828	0.96583108625054	0.5514364433684387	0.9821744431820366	0.5514364433684387	92.452105097565	0.052644315895107874	0.003809068646187726	0.31969089918920857	True	5.064928806064047e-161	0.12194642413572475	0.025716827629935123	COMPUTED_NO_OUTLIER	COMPUTED	0.020907380305247754	0.018873583194839005	-0.02171305067818512	0.638832085744724	0.6718011384892928	84	75	73	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.04908396227348015	-0.011509039046957714	ret_inl_elm_left__sys_pd_nalls2019_clinical
ret_inl_elm_left	neuroretina	sys_pd_nalls2019_clinical	sys_pd_nalls2019_clinical_to_ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left	15	10	9	50.47042387505873	30.052886259040108	IVW_random_effects	-0.01463405746606	0.039160861091155214	-0.09138793480829803	0.062119819876178026	NA	0.7086342956337345	0.9821744431820366	0.7086342956337345	51.23197989461258	2.367416596094074e-08	0.004812066916909101	0.611383393497098	True	0.0	0.11594172021101959	0.0021032728070914317	COMPUTED_NO_OUTLIER	COMPUTED	0.011288374760994263	0.02493342238286078	-0.03531689934822539	0.4427894411803307	0.09003525573244253	15	10	9	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.03219182411801967	0.019879169391870455	ret_inl_elm_left__sys_pd_nalls2019_clinical
ret_inl_elm_left	neuroretina	sys_sle_bentham2015	ret_inl_elm_left_to_sys_sle_bentham2015	ret_inl_elm_left	sys_sle_bentham2015	84	67	65	83.06779598018376	30.480385919668453	IVW_random_effects	-0.051651264802596075	0.0670212940105181	-0.18301058726047797	0.07970805765528582	0.949659988966283	0.440902875402749	0.9821744431820366	0.440902875402749	69.20843006805883	0.3060710748512875	-0.004060200802857224	0.3823656585707481	True	6.647021489272173e-73	0.11837166764244039	0.03247171375052602	COMPUTED_NO_OUTLIER	COMPUTED	-0.10214457789891711	-0.07454773969302719	-0.04486068678960722	0.08673545236303784	0.2112628135623733	84	67	65	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.07075281692272781	-0.027716287376292562	ret_inl_elm_left__sys_sle_bentham2015
ret_inl_elm_left	neuroretina	sys_sle_bentham2015	sys_sle_bentham2015_to_ret_inl_elm_left	sys_sle_bentham2015	ret_inl_elm_left	43	29	28	96.61952184324993	29.960511751951863	IVW_random_effects	0.007533198814232606	0.005586994658104518	-0.003417109497469619	0.01848350712593483	NA	0.17754730096850957	0.9821744431820366	0.17754730096850957	38.667780384338926	0.06789721227242751	0.0009652962629850242	0.6407902610988137	True	0.0	0.9999980000009999	0.00089397900682234	COMPUTED_NO_OUTLIER	COMPUTED	0.00960816762124295	0.0059790882342997675	0.007710394639330866	0.026126083796738458	0.1663018601244607	43	29	28	MISSING_OUTCOME_VARIANTS;INCOMPATIBLE_ALLELES_REMOVED	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.005400428039885026	0.009376672359462657	ret_inl_elm_left__sys_sle_bentham2015
ret_inl_elm_left	neuroretina	sys_ibd_delange2017	ret_inl_elm_left_to_sys_ibd_delange2017	ret_inl_elm_left	sys_ibd_delange2017	84	71	69	83.06779598018376	30.480385919668453	IVW_random_effects	0.006285462202972927	0.037400902703808914	-0.06701896008577726	0.0795898844917231	1.0063052571723035	0.866538885256557	0.9821744431820366	0.866538885256557	112.02113563390348	0.0006210588256331251	0.005443815418941428	0.05556240991439678	True	0.0	0.12267936695502012	0.012563343192647422	COMPUTED_NO_OUTLIER	COMPUTED	0.028681811584687373	0.03989678268175867	-0.006489392464680244	0.26203098487390697	0.11872073090479378	84	71	69	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.0033969221571969496	0.01855814774722263	ret_inl_elm_left__sys_ibd_delange2017
ret_inl_elm_left	neuroretina	sys_ibd_delange2017	sys_ibd_delange2017_to_ret_inl_elm_left	sys_ibd_delange2017	ret_inl_elm_left	117	101	90	70.31409626292229	29.86149172298345	IVW_random_effects	-0.002454597233341536	0.007446716864817062	-0.0170498940914496	0.01214069962476653	NA	0.7416860511671937	0.9821744431820366	0.7416860511671937	111.02649626394717	0.05698391478467402	0.00108533580384533	0.2208639125882259	NA	NA	NA	NA	COMPUTED_NO_OUTLIER	COMPUTED	0.0099428208386277	0.02240331086223657	-0.0011901003842274482	0.11580010129849051	0.00039482919815273703	117	101	90	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.0041897644532075794	0.0003954153057714593	ret_inl_elm_left__sys_ibd_delange2017
ret_elm_isos_left	outer_retina	sys_cad_nikpay2015	ret_elm_isos_left_to_sys_cad_nikpay2015	ret_elm_isos_left	sys_cad_nikpay2015	22	22	20	52.187074658749815	29.909437620033845	IVW_random_effects	0.055132155897995694	0.054952380513909736	-0.05257253077400509	0.16283684256999648	1.0566802519759388	0.31572989481437563	0.9821744431820366	0.31572989481437563	25.181208411833502	0.15466358148751191	0.0020798170192216866	0.49679232077069924	True	7.615449416200053e-103	0.021712890619646312	0.00145565572936417	COMPUTED_NO_OUTLIER	COMPUTED	0.08130081300813008	0.045995422388581786	0.06962223124809346	0.07531265167487512	0.3143161942352849	22	22	20	PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.0353050370653804	0.07146814341222442	ret_elm_isos_left__sys_cad_nikpay2015
ret_elm_isos_left	outer_retina	sys_cad_nikpay2015	sys_cad_nikpay2015_to_ret_elm_isos_left	sys_cad_nikpay2015	ret_elm_isos_left	41	32	30	60.60758220316102	29.88157247129896	IVW_random_effects	-0.020773189144237193	0.020266458466648058	-0.06049471783304314	0.018948339544568756	NA	0.30536157617801074	0.9821744431820366	0.30536157617801074	48.066656839880004	0.014465596708726047	-0.0002451875258954667	0.9081704339539252	True	0.0	0.09615666865992828	0.0013101127727911674	COMPUTED_NO_OUTLIER	COMPUTED	0.0005734949043238242	0.006038849348053099	-0.02165579379862193	0.9676747373556396	0.6695814978552008	41	32	30	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.027308491043001974	-0.011576737036167881	ret_elm_isos_left__sys_cad_nikpay2015
ret_elm_isos_left	outer_retina	sys_stroke_megastroke2018	ret_elm_isos_left_to_sys_stroke_megastroke2018	ret_elm_isos_left	sys_stroke_megastroke2018	22	22	20	52.187074658749815	29.909437620033845	IVW_random_effects	0.013433909544959285	0.05029646409963927	-0.08514534864004276	0.11201316772996132	1.0135245499379455	0.7893963927743513	0.9821744431820366	0.7893963927743513	19.631507224123823	0.4170503023253035	0.006301696031075304	0.009820888484716971	True	4.882631611193879e-106	0.021712890619646312	0.0010678195963060597	COMPUTED_NO_OUTLIER	COMPUTED	-0.03593138043676936	0.0004952915929898882	0.025203578388945946	0.46466510989983134	0.9919582964709514	22	22	20	PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.005374870263104803	0.030353245557151833	ret_elm_isos_left__sys_stroke_megastroke2018
ret_elm_isos_left	outer_retina	sys_stroke_megastroke2018	sys_stroke_megastroke2018_to_ret_elm_isos_left	sys_stroke_megastroke2018	ret_elm_isos_left	10	7	7	39.985710087874416	30.39364839319471	IVW_random_effects	0.004557544238334382	0.04849896996960525	-0.09049869018937894	0.09961377866604769	NA	0.9251314148997857	0.9821744431820366	0.9251314148997857	8.502183912670882	0.20357046113564103	0.017787257232361225	0.5936231652673387	True	2.9239786986352106e-78	0.012601395412303798	0.00018832037683147958	COMPUTED_NO_OUTLIER	COMPUTED	-0.01772807570977918	-0.030654745603368727	-0.23624604782592734	0.6625889402470131	0.4505454539102215	10	7	7	MISSING_OUTCOME_VARIANTS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.029441771173624887	0.027943881877979672	ret_elm_isos_left__sys_stroke_megastroke2018
ret_elm_isos_left	outer_retina	sys_t2d_scott2017	ret_elm_isos_left_to_sys_t2d_scott2017	ret_elm_isos_left	sys_t2d_scott2017	22	22	20	52.187074658749815	29.909437620033845	IVW_random_effects	-0.008386603925020069	0.07323086783035566	-0.15191646742912607	0.1351432595790859	0.9916484655313187	0.9088233746545433	0.9821744431820366	0.9088233746545433	26.79012404413885	0.1096374428339637	0.0015480295912615352	0.6975618584516879	True	3.15424489256291e-74	0.021712890619646312	0.00214904917137074	COMPUTED_NO_OUTLIER	COMPUTED	-0.05722410279209603	-0.1389136776213702	-0.018188506533866555	0.3381982904629449	0.020075761537244084	22	22	20	PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.0416509610859641	0.015020567767981554	ret_elm_isos_left__sys_t2d_scott2017
ret_elm_isos_left	outer_retina	sys_t2d_scott2017	sys_t2d_scott2017_to_ret_elm_isos_left	sys_t2d_scott2017	ret_elm_isos_left	40	33	28	61.27339099856256	29.160000000000004	IVW_random_effects	0.01842702015110712	0.012109234642670268	-0.005306643628870702	0.042160683931084936	NA	0.1280760328352566	0.9821744431820366	0.1280760328352566	22.542107397035128	0.7093490645165645	0.0009826343474340885	0.4451071904439662	NA	NA	NA	NA	COMPUTED_NO_OUTLIER	COMPUTED	0.019289413793103453	0.010015077963475089	0.019206710952143317	0.11117125132149615	0.40820238245622875	40	33	28	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.014595516174324405	0.021220333537011842	ret_elm_isos_left__sys_t2d_scott2017
ret_elm_isos_left	outer_retina	sys_ckd_wuttke2019	ret_elm_isos_left_to_sys_ckd_wuttke2019	ret_elm_isos_left	sys_ckd_wuttke2019	22	21	19	52.187074658749815	29.909437620033845	IVW_random_effects	-0.03456589000323945	0.06728882838825279	-0.16644957020610765	0.09731779019962875	0.9660246862197467	0.6074657127341292	0.9821744431820366	0.6074657127341292	34.008508017112455	0.012565084456340525	-0.0024242391144598577	0.5125300948517568	True	1.2361005626088557e-91	0.020962538889440614	0.001678078893781429	COMPUTED_NO_OUTLIER	COMPUTED	-0.05210352344866969	-0.027813126752676443	-0.049765556916953266	0.27081404786583263	0.5566526143000701	22	21	19	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.06531254081964737	-0.003692079230841834	ret_elm_isos_left__sys_ckd_wuttke2019
ret_elm_isos_left	outer_retina	sys_ckd_wuttke2019	sys_ckd_wuttke2019_to_ret_elm_isos_left	sys_ckd_wuttke2019	ret_elm_isos_left	23	17	16	60.757203317463535	29.56640625000001	IVW_random_effects	-0.003677277076538181	0.028095743364525232	-0.05874392218988632	0.05138936803680996	NA	0.8958672464575683	0.9821744431820366	0.8958672464575683	24.95479470478453	0.05055383715784845	-0.0012812737372315636	0.6636078285415202	True	0.0	0.05036925291400002	0.0005398731182130055	COMPUTED_NO_OUTLIER	COMPUTED	0.01522220744680851	0.012620165000258754	-0.02105392701088277	0.4461783495714028	0.5276604265150829	23	17	16	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.011752428523414486	0.007012564778446499	ret_elm_isos_left__sys_ckd_wuttke2019
ret_elm_isos_left	outer_retina	sys_ad_kunkle2019	ret_elm_isos_left_to_sys_ad_kunkle2019	ret_elm_isos_left	sys_ad_kunkle2019	22	22	20	52.187074658749815	29.909437620033845	IVW_random_effects	0.0032006160857431837	0.08241145268102909	-0.15832286308269627	0.16472409525418263	1.003205743526271	0.9690203211751343	0.9821744431820366	0.9690203211751343	24.52586943516193	0.17674757577553135	-0.001442253447286423	0.7542709967886958	True	1.1414748290623361e-52	0.021712890619646312	0.0030191774793632033	COMPUTED_NO_OUTLIER	COMPUTED	-0.05755809770487086	-0.09463708478707811	-0.005913953017116416	0.4130035832285345	0.17831060749590566	22	22	20	PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.02800932553515768	0.023340327912564178	ret_elm_isos_left__sys_ad_kunkle2019
ret_elm_isos_left	outer_retina	sys_ad_kunkle2019	sys_ad_kunkle2019_to_ret_elm_isos_left	sys_ad_kunkle2019	ret_elm_isos_left	19	18	18	194.99015118294395	30.46466520492495	IVW_random_effects	0.0009229961333332545	0.007636248491797635	-0.014043775887588004	0.015889768154254514	NA	0.9037937162869245	0.9821744431820366	0.9037937162869245	11.013463155101881	0.8558632523135674	-0.00043520419966488344	0.7719819880337115	True	0.0	0.3346634975276982	0.00023027379013205182	COMPUTED_NO_OUTLIER	COMPUTED	0.003280047653579198	0.001652596970132536	0.00108000427343477	0.667532817919239	0.8286644533301464	19	18	18	MISSING_OUTCOME_VARIANTS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.004076801113123255	0.0029159995348501137	ret_elm_isos_left__sys_ad_kunkle2019
ret_elm_isos_left	outer_retina	sys_pd_nalls2019_clinical	ret_elm_isos_left_to_sys_pd_nalls2019_clinical	ret_elm_isos_left	sys_pd_nalls2019_clinical	22	18	17	52.187074658749815	29.909437620033845	IVW_random_effects	0.1654210952176287	0.10879941090398451	-0.0478218316933495	0.37866402212860695	1.1798898600937542	0.12840477026398184	0.9821744431820366	0.12840477026398184	6.8960152640427985	0.9752136291049421	0.0014606217630997384	0.7174624895588164	True	1.1668602521064395e-34	0.01913664193570315	0.002203022465886913	COMPUTED_NO_OUTLIER	COMPUTED	0.2309860022482637	0.14749774766010337	0.17115079173009615	0.0337501143370532	0.17519936051274831	22	18	17	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.1350832281330612	0.19045818524184027	ret_elm_isos_left__sys_pd_nalls2019_clinical
ret_elm_isos_left	outer_retina	sys_pd_nalls2019_clinical	sys_pd_nalls2019_clinical_to_ret_elm_isos_left	sys_pd_nalls2019_clinical	ret_elm_isos_left	15	10	9	50.47042387505873	30.052886259040108	IVW_random_effects	0.002023605314614956	0.021722238990460004	-0.04055120077025718	0.044598411399487094	NA	0.9257778584428235	0.9821744431820366	0.9257778584428235	17.553331763790688	0.024836198297215506	0.0034971074272378846	0.3730617880093048	True	0.0	0.11594172021101959	0.0003928130204348469	COMPUTED_NO_OUTLIER	COMPUTED	0.016490054347826088	0.03997209788200595	-0.005099528686816947	0.23654419175741626	0.004114750927875387	15	10	9	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.006625534624590148	0.014308181128958807	ret_elm_isos_left__sys_pd_nalls2019_clinical
ret_elm_isos_left	outer_retina	sys_sle_bentham2015	ret_elm_isos_left_to_sys_sle_bentham2015	ret_elm_isos_left	sys_sle_bentham2015	22	18	17	52.187074658749815	29.909437620033845	IVW_random_effects	-0.06916044966205735	0.23326989581485227	-0.5263610441365659	0.3880401448124512	0.9331769401409767	0.7668616040619318	0.9821744431820366	0.7668616040619318	36.21110364245386	0.002704364271530646	-0.001085458740627635	0.9351386175014204	True	0.45972118224743463	0.019646496704971463	0.01770718055055044	COMPUTED_NO_OUTLIER	COMPUTED	-0.26583569179027655	-0.08224630507562125	-0.06427035958299457	0.07519307188285299	0.5819840679550055	22	18	17	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.14995856498848767	0.04759133689193683	ret_elm_isos_left__sys_sle_bentham2015
ret_elm_isos_left	outer_retina	sys_sle_bentham2015	sys_sle_bentham2015_to_ret_elm_isos_left	sys_sle_bentham2015	ret_elm_isos_left	43	29	28	96.61952184324993	29.960511751951863	IVW_random_effects	-0.0018997983613704464	0.004506982841144746	-0.010733322408953914	0.00693372568621302	NA	0.6733729876308752	0.9821744431820366	0.6733729876308752	28.52020078837653	0.3845408822267311	-0.0012620724948263849	0.46665564480852184	True	0.0	0.9999980000009999	0.0005188170638271047	COMPUTED_NO_OUTLIER	COMPUTED	-0.0027253246030283923	-0.0010988443241127521	-0.0003915152005956066	0.5246501820539111	0.7975556951760374	43	29	28	MISSING_OUTCOME_VARIANTS;INCOMPATIBLE_ALLELES_REMOVED	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.007325755489440286	0.00021088914953093453	ret_elm_isos_left__sys_sle_bentham2015
ret_elm_isos_left	outer_retina	sys_ibd_delange2017	ret_elm_isos_left_to_sys_ibd_delange2017	ret_elm_isos_left	sys_ibd_delange2017	22	18	16	52.187074658749815	29.909437620033845	IVW_random_effects	-0.015577441286910345	0.08809979140921845	-0.18824985949446502	0.1570949769206443	0.9845432595023937	0.8596530228106299	0.9821744431820366	0.8596530228106299	23.6237686998914	0.07176423020542222	0.0007407109724035708	0.8823084924146002	True	4.337217365813371e-48	0.017884416323869244	0.0020835312215725563	COMPUTED_NO_OUTLIER	COMPUTED	0.07464565796100439	0.030955392734803633	-0.011055013862695256	0.26588421647920646	0.6445195471321392	22	18	16	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.04590414441160204	0.027384807460494456	ret_elm_isos_left__sys_ibd_delange2017
ret_elm_isos_left	outer_retina	sys_ibd_delange2017	sys_ibd_delange2017_to_ret_elm_isos_left	sys_ibd_delange2017	ret_elm_isos_left	117	101	90	70.31409626292229	29.86149172298345	IVW_random_effects	0.0019146264560627548	0.008070970623742109	-0.01390418528675212	0.01773343819887763	NA	0.8124831605082514	0.9821744431820366	0.8124831605082514	129.1071245334271	0.0035318602662754994	0.00035479900916092255	0.7163984517478005	NA	NA	NA	NA	COMPUTED_NO_OUTLIER	COMPUTED	0.006829576746557878	0.007364085272036691	6.2966625687268e-05	0.2777515834207188	0.24186805722510973	117	101	90	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.00022233863576298524	0.004157619322059041	ret_elm_isos_left__sys_ibd_delange2017
ret_isos_rpe_left	outer_retina	sys_cad_nikpay2015	ret_isos_rpe_left_to_sys_cad_nikpay2015	ret_isos_rpe_left	sys_cad_nikpay2015	51	49	49	77.10401759957487	31.470203264985624	IVW_random_effects	0.020627836596390815	0.03527551144570848	-0.04851089537342635	0.08976656856620799	1.0208420608766637	0.5587066536027148	0.9821744431820366	0.5587066536027148	89.35706705198069	0.00027060930837163877	-0.0016455875755659601	0.48227790120995373	True	0.0	0.07640556711500412	0.0044913622860793855	COMPUTED_NO_OUTLIER	COMPUTED	0.04609331084879146	0.06089100869148378	0.019312455198335257	0.06067228487975787	0.01320828441964507	51	49	49	MISSING_OUTCOME_VARIANTS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.010240275938233546	0.033353484313304836	ret_isos_rpe_left__sys_cad_nikpay2015
ret_isos_rpe_left	outer_retina	sys_cad_nikpay2015	sys_cad_nikpay2015_to_ret_isos_rpe_left	sys_cad_nikpay2015	ret_isos_rpe_left	41	32	30	60.60758220316102	29.88157247129896	IVW_random_effects	0.01097019450215173	0.0217418580875175	-0.031643064306362295	0.05358345331066576	NA	0.6138639493931317	0.9821744431820366	0.6138639493931317	53.61038744762423	0.0035860022861219365	0.0021136738017835696	0.33273550503482885	True	0.0	0.09615666865992828	0.0012949985609456468	COMPUTED_NO_OUTLIER	COMPUTED	-0.006051157956784091	-0.005117168153070284	0.011671597652556867	0.6728440595874772	0.7210361003288079	41	32	30	MISSING_OUTCOME_VARIANTS;PALINDROMIC_REMOVALS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.002999649525494473	0.017132755218805258	ret_isos_rpe_left__sys_cad_nikpay2015
ret_isos_rpe_left	outer_retina	sys_stroke_megastroke2018	ret_isos_rpe_left_to_sys_stroke_megastroke2018	ret_isos_rpe_left	sys_stroke_megastroke2018	51	47	47	77.10401759957487	31.470203264985624	IVW_random_effects	0.026655655674376562	0.03215932866978425	-0.03637547028538524	0.08968678163413837	1.0270140953923377	0.407182320721417	0.9821744431820366	0.407182320721417	61.23978346509646	0.06566386992544415	-0.0008399408182913388	0.6947561690992193	True	0.0	0.07295533497768256	0.003405587146330072	COMPUTED_NO_OUTLIER	COMPUTED	-0.01839289053471198	-0.03490973795704666	0.02427458393790014	0.49420267130419726	0.1944422044406846	51	47	47	MISSING_OUTCOME_VARIANTS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.007592851659131361	0.03686980328876213	ret_isos_rpe_left__sys_stroke_megastroke2018
ret_isos_rpe_left	outer_retina	sys_stroke_megastroke2018	sys_stroke_megastroke2018_to_ret_isos_rpe_left	sys_stroke_megastroke2018	ret_isos_rpe_left	10	7	7	39.985710087874416	30.39364839319471	IVW_random_effects	-0.027155837375280885	0.04395686946625573	-0.11330971840226814	0.05899804365170636	NA	0.5367179307929619	0.9821744431820366	0.5367179307929619	6.903753596113581	0.32983986386058706	0.0150670649126028	0.614289284153621	True	1.3244798498680914e-79	0.012601395412303798	0.00016957665721662864	COMPUTED_NO_OUTLIER	COMPUTED	-0.02117192429022082	0.010169015931123238	-0.23722501253230377	0.6050982018788553	0.8038571067386215	10	7	7	MISSING_OUTCOME_VARIANTS	NULL	True	False	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	-0.047055665834217726	0.008567061993615973	ret_isos_rpe_left__sys_stroke_megastroke2018
ret_isos_rpe_left	outer_retina	sys_t2d_scott2017	ret_isos_rpe_left_to_sys_t2d_scott2017	ret_isos_rpe_left	sys_t2d_scott2017	51	49	49	77.10401759957487	31.470203264985624	IVW_random_effects	0.037186101035093115	0.03998306551936097	-0.0411792673743575	0.11555146944454373	1.0378861545540787	0.35234712709114246	0.9821744431820366	0.35234712709114246	69.82481586933095	0.02147731500425465	0.0036909426000003897	0.1553949966493771	True	2.0505732757422646e-303	0.07640556711500412	0.005730707394393017	COMPUTED_NO_OUTLIER	COMPUTED	0.0923427085026825	0.13329391274353064	0.05781723338250382	0.0036274716524649364	2.6826894077566143e-05	51	49	49	MISSING_OUTCOME_VARIANTS	NULL	False	True	binary traits use effective N=4/(1/cases+1/controls); r2 uses 2*p*(1-p)*beta^2; reference EAF fallback when source EAF missing	0.024663962975523437	0.05484127489735398	ret_isos_rpe_left__sys_t2d_scott2017
